"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"CPC008 MCF7 24H-wortmannin-10.0","28/117",5.38695961710911e-06,0.000375680893213382,0,0,2.4633683923442,29.8844261009989,"ZNF132;IDUA;CCNF;ITGB2;ICAM2;ARHGAP19;CXCR5;DPT;LRP3;MRPL15;IER3IP1;IL21R;APOE;CEP76;DTNA;KCNJ12;RPA1;TERF1;IL22RA1;PRPF4;NUDT21;PPFIBP2;NASP;IFT81;REEP4;NOX4;ACO2;ASF1B"
"CPC019 HCC515 6H-trichostatin a-10.0","35/163",5.49417439444982e-06,0.000382352985274254,0,0,2.21023084282417,26.7699230513163,"COL18A1;IGHM;DPT;HAB1;TMEM97;CHRDL1;ACTB;CXCL5;BRIP1;EMG1;GRK6;TCP11L1;C16ORF59;FAM65A;APOE;NQO1;VCAM1;UBE2C;LHFP;CLEC4A;COL1A1;IL22RA1;CCNA2;CLCN7;CXCL11;BFSP2;MELK;KIF18B;PTPRC;XK;CD8B;DKC1;REEP4;COL4A3;ITGA7"
"LJP006 MCF10A 24H-CGP-60474-0.04","32/143",5.51062532458489e-06,0.000382693866880921,0,0,2.30340940582835,27.891598564005,"PLVAP;SPON1;SDC2;AQP9;FAM107A;ACSM5;THY1;CCL5;HMOX1;EPHB2;TPSAB1;JAM2;NQO1;MEF2C;LRRN3;IGFBP3;LY86;CYBB;SULF1;DAB2;GAP43;TYROBP;REEP5;BANK1;PPAP2B;COL5A2;ANGPTL2;LPPR4;FCGR2B;OPTN;CFB;FBN1"
"CPC009 PC3 24H-BRD-K89224880-10.0","18/58",5.5301637997843e-06,0.000383247292953253,0,0,3.1944912772641,38.670253289045,"CD40;BNC2;FOXF1;PHKB;SMC1A;LOXL1;RGS5;CDHR1;COL8A2;NOX4;KIF2C;DLEU2;ALDOB;ERG;APOE;LOC100508797;KIAA1539;DTL"
"LJP005 HS578T 24H-foretinib-10","30/130",5.567449261726e-06,0.000385025729110513,0,0,2.37539094976048,28.7388421184183,"CD86;TPSB2;ENPEP;F13A1;SLC1A3;PIK3R3;CXCR4;TMEM97;SULT1C2;ADAMTS5;CALB1;CHL1;KYNU;HMOX1;HOMER3;TPSAB1;CLIC2;CCL18;HLA-DOB;BCL11A;ANK2;P2RX5;SLC7A7;PPAP2B;BTK;ANGPTL2;ALDOB;FCGR2B;ITM2A;CDK5R1"
"CPC005 HA1E 24H-vorinostat-10.0","36/170",5.66870326700599e-06,0.000391211384214251,0,0,2.17977051860374,26.3328271027254,"ACVRL1;C1QB;IGHM;C1QA;BNC2;DPT;HAB1;TMEM97;BRCA2;CSF2RA;AURKA;EDNRA;KDELC1;GAR1;TCP11L1;AOX1;C16ORF59;APOE;ATP6V0E1;VCAM1;DST;HDGFRP3;ARHGAP33;NCR3;MELK;PTPRC;XK;CCKBR;KCNQ2;ALMS1;ITGBL1;BIRC5;ANGPTL2;PRKCQ;AMPH;ALDOB"
"CPC006 A549 6H-bi 2536-10.0","36/170",5.66870326700599e-06,0.00039039805493314,0,0,2.17977051860374,26.3328271027254,"IGHM;C1QA;CLEC10A;CD80;FAM57A;DPT;CLTA;ELTD1;CSF2RA;CHRDL1;EGFR;AQP1;EMG1;ADAP2;CDC45;CALD1;FRZB;TBC1D13;TCP11L1;C16ORF59;APOE;PTGDR;UBE2C;LHFP;HDGFRP3;ZWINT;COPS3;BMP2;MELK;XK;ZNF93;C10ORF137;ALOX5AP;APLNR;KIAA1539;FBN1"
"CPC006 NOMO1 6H-curcubitacin i-10.0","36/170",5.66870326700599e-06,0.000389588100462325,0,0,2.17977051860374,26.3328271027254,"DOCK6;TCERG1;IGHM;FAM57A;CCNF;BRP44;C7ORF58;HIGD1B;LOXL1;AQP1;FGF5;HEY1;DLEU2;CEP76;BCL2L14;CD33;CPA4;RFC5;TMEM194A;UBE2C;RFC2;ST8SIA3;SMC1A;ZWINT;CD4;MELK;PPFIBP2;GJB3;DMWD;CDHR1;POLE2;FAM131B;PXMP2;ALMS1;CEP85;DTL"
"CPC004 PC3 24H-ouabain-10.0","27/111",5.68598677132067e-06,0.000389966869123744,0,0,2.50379046055835,30.2395439878318,"C1QB;CNTNAP2;IGHM;C1QA;ARHGAP19;PSIP1;CDH6;ARHGAP22;AMDHD2;IL21R;AOX1;APOE;CEP76;TMEM194A;UBE2C;ABCA6;NOS3;PHKB;ATP11A;NCR1;MELK;RAD51C;NOX4;ATXN10;KIAA1539;GAPDH;ARHGEF6"
"CPC012 HT29 6H-t5212475-10.0","27/111",5.68598677132067e-06,0.000389161152452001,0,0,2.50379046055835,30.2395439878318,"GABRB3;IGHM;C1QA;AK2;ADAP2;APOE;CEP76;AP1M2;PTGDR;DLGAP4;CR2;ARHGEF15;UBE2C;ST8SIA3;ATAD2;CACYBP;ATP11A;SMC1A;ZWINT;COL1A1;COL5A3;CDHR1;CENPC1;ANGPTL2;ANXA2P2;ALDOB;DTL"
"CPC008 A549 6H-ncgc00241357-01-10.0","33/150",5.8378344300794e-06,0.000398730109960433,0,0,2.26453937210499,27.2903051185321,"ARHGAP11A;IGHM;CALCRL;DPT;CHRDL1;AIF1;EGFR;EMG1;C16ORF59;APOE;GTSE1;JAG2;AOC3;VCAM1;DST;CDKN2A;BHMT2;H2AFX;RPA1;NRG1;KIR3DL1;CLEC4A;COL1A1;CCNA2;HADHA;MELK;CD8B;CCKBR;REEP4;COL4A3;ALDOB;ATXN10;CDO1"
"LJP006 HA1E 24H-AZD-5438-3.33","33/150",5.8378344300794e-06,0.000397909677635412,0,0,2.26453937210499,27.2903051185321,"C1QB;GRB7;ADAMDEC1;SPON1;LST1;FAM107A;SLC1A3;CXCR4;CALML4;AIF1;AQP1;MS4A4A;HMGN5;DACH1;RAB20;RGS1;HMOX1;PHACTR1;VSIG4;APOE;FCGR1B;CCR1;CD163;CD93;RARRES2;PDE2A;HSPA6;RNASE6;PLA2G4A;TYROBP;APOC1;CFB;CDK5R1"
"CPC016 MCF7 24H-cyclopiazonic acid-10.0","26/105",5.94113334934051e-06,0.000404119062279782,0,0,2.54883219371125,30.6716542140697,"CD40;FLT1;GMNN;DPT;CLTA;CD3E;SGSH;CDC20;CDC45;GAR1;AOX1;BUB1;ATP9A;DLGAP4;EAF2;HDGFRP3;CACYBP;MSH6;IL22RA1;CLCN7;ADCY9;IFT81;CDHR1;CDK2;APLNR;DNAJC9"
"LJP006 HA1E 24H-GSK-2126458-0.04","26/105",5.94113334934051e-06,0.000403290949447241,0,0,2.54883219371125,30.6716542140697,"TGFB1I1;PSIP1;HMGB3;PBXIP1;HNMT;SYNE2;RGS5;ISLR;EFEMP1;PDE4B;TIMP3;ATP9A;ABCC3;ANXA1;MMP2;BGN;ETV1;SULF1;VCAN;WEE1;COL5A2;CDH11;COL8A2;ITGBL1;NOX4;ANGPTL2"
"CPC012 MCF7 6H-BRD-K68202742 (trichostatin a)-10.0","39/191",5.94700689165826e-06,0.000402864111028776,0,0,2.10178570947393,25.2899940356375,"C1QB;COL18A1;IGHM;C1QA;OLFML2B;CALCRL;CREBL2;PSEN1;CD3E;AQP1;AURKA;AMDHD2;GRK6;TCP11L1;HOMER3;C16ORF59;FAM65A;VCAM1;DST;ABCA6;CDKN2A;H2AFX;CACYBP;KIR3DL1;C9ORF40;BICC1;COL1A1;CCNA2;KIF18A;NCR3;MELK;PTPRC;CD8B;CCKBR;ANGPTL2;PRKCQ;CEP85;CDO1;FCGR2C"
"CPC009 A549 6H-trichostatin a-10.0","41/205",5.95261957924334e-06,0.000402421379963296,0,0,2.05867215645908,24.7692829024726,"COL18A1;IGHM;OLFML2B;CALCRL;PLXND1;CD80;HAB1;CHRDL1;HIGD1B;AURKA;EDNRA;EMG1;KDELC1;C9ORF38;GAR1;TCP11L1;DGCR8;HOMER3;ST3GAL6;C16ORF59;APOE;CD163;VCAM1;DST;CDKN2A;LHFP;BHMT2;ATAD2;H2AFX;KIR3DL1;COL1A1;IL22RA1;CCNA2;NCR3;CD4;XK;CCKBR;REEP4;PRKCQ;CCNJL;FBN1"
"CPC003 VCAP 24H-penfluridol-10.0","40/198",5.96588751013236e-06,0.000402496923952433,0,0,2.07946682470615,25.0148478655971,"ENPEP;CD40;FLT1;DHX8;DHX9;NPR2;BRP44;CCP110;C7ORF58;ASCL1;DYNC2LI1;AMDHD2;CHEK1;FLNA;APOE;GTSE1;CEP76;BUB1;PTGDR;FDFT1;ARHGEF15;DST;ACTN2;FOXF1;P2RY14;H2AFV;ANK2;DKK3;IL22RA1;CXCL11;KIF18B;DMWD;CDHR1;POLE2;ALMS1;COL8A2;FSCN1;PPARG;CHST5;FBN1"
"CPC012 MCF7 24H-BRD-K13810148-10.0","47/248",6.01367516743694e-06,0.000404896348773406,0,0,1.95075789019308,23.4509862084161,"CEP57;C1QB;ZWILCH;LST1;ADAM22;BRP44;ARHGAP19;HAB1;DPT;CHD5;SLCO5A1;CHRDL1;HIGD1B;AQP1;AURKA;ARHGAP22;FZR1;ADAM23;GRK6;AOX1;DGCR8;ST3GAL6;FAM65A;APOE;GDF10;ABCC3;VCAM1;DST;CDKN2A;CD300A;BHMT2;H2AFX;SMC1A;ZWINT;DKK3;PRRC2A;COL1A1;CCNA2;CLCN7;NCR3;P2RX5;XK;REEP4;NOX4;ANGPTL2;CDO1;DTL"
"CPC013 PC3 6H-s1249-10.0","31/137",6.02758091677702e-06,0.00040500942281776,0,0,2.3291546295705,27.9944933430367,"DOCK6;NRP2;FEN1;ZWILCH;ITSN1;KCNA3;IER3IP1;ST3GAL6;FAM65A;APOE;CD163;ANGPT2;LHFP;AKTIP;ENTPD7;LAPTM5;RPA1;PDE4DIP;NRG1;KIF22;IL22RA1;TMEM156;ADCY9;XK;MIS18A;REEP4;ALMS1;PRR16;KIFC3;KIAA1539;C16ORF88"
"CPC011 PC3 24H-vindesine-10.0","17/53",6.08620627462702e-06,0.000408120787557277,0,0,3.30164402450985,39.6510464141187,"C17ORF53;ITGB2;HMGA2;PHKB;FANCC;AQP1;JAKMIP2;C2;DRAM1;C20ORF103;DKC1;IL21R;ERG;CEP85;ATXN10;CCHCR1;ARHGEF6"
"LJP005 MCF10A 3H-CGP-60474-0.04","17/53",6.08620627462702e-06,0.000407296301117767,0,0,3.30164402450985,39.6510464141187,"BCAP31;PLVAP;EGR2;AHCY;EGR3;VWF;TMEM176B;LAPTM5;GGH;CYR61;CTGF;GJA1;TAL1;COL6A2;PECAM1;ITM2A;LTF"
