"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","%DisGeNet","num_DisGeNet","%NCG","num_NCG","%DEGs","num_DEGs"
"373","LJP006 A375 24H-GW-843682X-10","5/65",0.000400867177165965,0.0356008742916884,0,0,8.01282051282051,62.6753238344448,"GNLY;PSAT1;CCL5;PRF1;ELANE",20,1,0,0,0,0
"374","LJP006 SKBR3 24H-KIN001-043-3.33","5/65",0.000400867177165965,0.0355056847882347,0,0,8.01282051282051,62.6753238344448,"PSAT1;DDIT4;SLC3A2;CYTIP;EVI2B",0,0,0,0,20,1
"375","LJP006 SKBR3 24H-WZ-4-145-10","6/100",0.000408486020837331,0.0360840211366865,0,0,6.25,48.7690804060388,"DDIT4;CCL4;LCN2;IL2RG;MERTK;RASGRP1",0,0,0,0,16.6666666666667,1
"376","LJP006 SKBR3 24H-PI-103-3.33","6/100",0.000408486020837331,0.0359880529953655,0,0,6.25,48.7690804060388,"RAP1GAP2;TCN1;CEACAM6;CRISP3;LCN2;CYTH1",0,0,0,0,0,0
"377","LJP007 MCF7 24H-dinaciclib-10","7/140",0.000413010253304761,0.0362901263951552,0,0,5.20833333333333,40.5835319734773,"TKTL1;PSAT1;LAMP3;CCL5;LCN2;OLFM4;IL7R",14.2857142857143,1,0,0,28.5714285714286,2
"378","LJP005 PC3 24H-PF-431396-10","8/184",0.000413479179773959,0.036235215103683,0,0,4.52898550724638,35.2848885687495,"GMFG;GPR183;DDIT4;CYBRD1;CD48;FYN;LTB;IL7R",0,0,0,0,25,2
"379","CPC013 HCC515 6H-st4028268-10.0","4/37",0.000424297259461064,0.037085147801866,0,0,11.2612612612613,87.444552530879,"CEACAM1;CCL5;ARHGAP15;ASGR2",25,1,0,0,25,1
"380","LJP006 MDAMB231 24H-KIN001-043-3.33","4/37",0.000424297259461064,0.0369875553076506,0,0,11.2612612612613,87.444552530879,"PSAT1;DDIT4;SLC3A2;TRIB3",0,0,0,0,50,2
"381","LJP006 PC3 24H-HG-6-64-01-0.12","4/37",0.000424297259461064,0.0368904751099927,0,0,11.2612612612613,87.444552530879,"SLC7A5;PSAT1;TRIB3;AARS",0,0,0,0,50,2
"382","LJP006 HME1 3H-AT-7519-0.37","5/66",0.000430384370494382,0.0373217608821908,0,0,7.89141414141414,61.1650241767927,"SELL;CEACAM6;CRISP3;ICAM3;OLFM4",0,0,0,0,20,1
"383","LJP006 HS578T 24H-AZD-8055-0.12","5/66",0.000430384370494382,0.0372243150313235,0,0,7.89141414141414,61.1650241767927,"GNLY;CD8A;GZMA;PRF1;NKG7",0,0,0,0,20,1
"384","LJP005 HS578T 24H-WZ-3105-0.12","7/141",0.00043111367563658,0.0371902906748368,0,0,5.17139479905437,40.073855849893,"TKTL1;CCL8;LCN2;CYBRD1;GZMB;CTSG;TPSAB1",0,0,0,0,14.2857142857143,1
"385","LJP006 PC3 24H-GSK-2126458-10","7/141",0.00043111367563658,0.0370936925172399,0,0,5.17139479905437,40.073855849893,"GNLY;CEACAM6;LCN2;IL2RG;RASGRP1;CYTH1;RELB",0,0,0,0,0,0
"386","LJP005 A549 24H-HG-5-113-01-10","8/186",0.00044432707089577,0.0381315506489463,0,0,4.48028673835126,34.583107619001,"CCL8;GPR183;CCL5;GZMA;FGL2;CCL4;EVI2B;FCGR1B",12.5,1,0,0,12.5,1
"387","LJP005 BT20 24H-PLX-4720-10","3/16",0.000444817004968388,0.0380749563477592,0,0,19.53125,150.73921064774,"PSAT1;DDIT4;AARS",0,0,0,0,33.3333333333333,1
"388","LJP009 HEPG2 24H-CGP-60474-1.11","6/102",0.000454193978920358,0.0387773962518448,0,0,6.12745098039216,47.1629055443064,"CCL8;CD8A;CCL5;IL7R;RASGRP1;CD3D",16.6666666666667,1,0,0,0,0
"389","LJP005 HEPG2 24H-NVP-AUY922-0.37","6/102",0.000454193978920358,0.0386777114285753,0,0,6.12745098039216,47.1629055443064,"FNBP1;ITGA2B;BTN3A2;TARP;IL7R;CYTH1",0,0,0,0,0,0
"390","LJP005 SKBR3 24H-CGP-60474-3.33","6/102",0.000454193978920358,0.0385785378095276,0,0,6.12745098039216,47.1629055443064,"ORM1;MS4A3;CTSG;IL2RG;CST7;ELANE",0,0,0,0,33.3333333333333,2
"391","LJP006 BT20 24H-WZ-4-145-0.12","6/102",0.000454193978920358,0.0384798714724189,0,0,6.12745098039216,47.1629055443064,"CALHM2;CCL5;C3AR1;TARP;SAMSN1;RASGRP1",16.6666666666667,1,0,0,16.6666666666667,1
