"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"LJP009 HT29 24H-RAF 265-1.11","21/70",1.9669359819787e-12,1.47747667435434e-10,0,0,6.66666666666667,179.696960820475,"LGALS3BP;IFITM1;DAPK1;SERPINF1;IFI6;IFI44;ISG15;NMI;IFIT1;CP;IFI44L;DCN;SULT1A1;BST2;OAS1;IFI27;TNFSF10;PHGDH;GBP1;CFB;BIRC3"
"LJP006 BT20 24H-gefitinib-3.33","24/93",1.98706412333814e-12,1.48921914365835e-10,0,0,5.73476702508961,154.519643764566,"LGALS3BP;SRGN;VAV3;IL32;KRT4;ERAP2;MVP;ATP2B4;PPBP;CLU;AQP3;PSMB8;C3;BST2;NFKBIA;SCPEP1;ZNF91;MUC1;RAB11FIP1;BCL6;TNFSF10;PDCD4;TRIM22;CFB"
"LJP005 HA1E 24H-mitoxantrone-0.37","31/155",1.99702111542762e-12,1.49330296771231e-10,0,0,4.44444444444444,119.730508835452,"CHIC2;IFITM1;LY75;IFI6;IFIT1;CLU;AQP3;IFI44L;IFIT3;SCPEP1;PLAU;TNFSF10;CLCA2;TRIM22;VAV3;RSAD2;MME;EDEM1;HLA-B;TAP1;HLA-C;IFI44;ISG15;HLA-F;DUSP6;ZNF91;IFI27;BCL6;IL1B;RAB38;IRF9"
"LJP006 HS578T 24H-WZ-4-145-10","31/155",1.99702111542762e-12,1.48993967273999e-10,0,0,4.44444444444444,119.730508835452,"BEX4;CFD;IFITM1;PDXK;GRN;C1S;WBP2;C1R;INSIG1;IFI6;F13A1;AEBP1;THBS2;SULT1A1;SNX2;GPNMB;CTSK;CPT1A;MME;GCH1;SERPINF1;ATP2B4;SERPINB9;DCN;ASPN;ZNF91;VCAN;CREB1;TPP1;S100A9;CFB"
"LJP006 HME1 24H-AS-605240-0.12","20/63",2.02570117085307e-12,1.50794105585795e-10,0,0,7.05467372134039,189.947832226398,"GRN;IFITM2;C1S;GADD45B;IGFBP3;MX1;STAT3;HLA-B;IFI6;ISG15;IFIT1;AQP3;IFI44L;DCN;HERC5;COL1A1;NFKBIA;TNFSF10;PDCD4;XAF1"
"LJP006 BT20 24H-mitoxantrone-0.37","32/165",2.11317212956079e-12,1.56952780187961e-10,0,0,4.30976430976431,115.858665237741,"PPP1R15A;CHIC2;IFITM1;CITED2;TNFAIP3;GLRX;AQP3;CLDN1;ETS2;IFIT3;CLGN;HERC5;PLAU;EGR3;WARS;EIF1AY;GADD45B;H3F3B;GCH1;ASNS;TBC1D9;ISG15;INHBA;SOD2;DCN;COL1A1;IL6;AIM2;BCL6;COL6A2;IRF1;HBEGF"
"LJP008 A549 24H-pracinostat-3.33","34/185",2.14579106945797e-12,1.59018959657415e-10,0,0,4.08408408408408,109.729181546663,"CYFIP2;CFD;NOTCH2;GRN;CITED2;INSIG1;HIST1H2BK;IFI6;IFI30;IFIT1;GNS;HK1;FAM117A;GNAI2;LAPTM4B;SCPEP1;SNN;RAB11FIP1;GM2A;CD36;HIST1H1C;RABGAP1L;IFNGR1;DCXR;STAT3;NOSIP;ISG15;H2BFS;L1CAM;DUSP6;COL1A1;BST2;ATG2A;IRF7"
"LJP009 A375 24H-dabrafenib-3.33","26/110",2.17629853607093e-12,1.60919788629209e-10,0,0,5.25252525252525,141.048138512717,"BEX4;IFITM1;C1R;CRISP3;MVP;PYGL;WDR45;C3;SULT1A1;GJA1;PHGDH;GBP1;HIST1H1C;USP22;FGG;STAT3;KAZN;SERPINB9;NIPSNAP1;COL1A1;BST2;TPP1;MXRA5;CRYAB;CFB;IRF9"
"LJP006 BT20 24H-withaferin-a-3.33","30/146",2.18550211868763e-12,1.61240407981395e-10,0,0,4.5662100456621,122.598974936888,"PPP1R15A;CHIC2;CD83;SERPINA1;BCL2A1;F13A1;GLRX;IFI30;PHLDA1;JUNB;KLF10;TGFB1;EGR3;GADD45B;GALNT3;CCL20;SERPINF1;PLAUR;ASNS;EMP1;PPBP;LYZ;FBXO11;ASPN;AZGP1;IL6;ALB;S100P;CFB;HBEGF"
"LJP006 MCF10A 24H-canertinib-3.33","30/146",2.18550211868763e-12,1.60882095963659e-10,0,0,4.5662100456621,122.598974936888,"CFD;IFITM1;GRN;C1S;C1R;HIST1H2BK;TNFAIP2;F13A1;DEFB1;GLRX;CLU;C3;SULT1A1;SCPEP1;MUC1;GPNMB;TRIM22;VAV3;MME;SERPINF1;STAT3;ISG15;SOD2;DCN;IFI27;PDCD4;S100A4;S100A9;CFB;PTGES"
