"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"LJP006 A549 24H-AZD-5438-3.33","15/180",6.4239564333971e-06,0.000597662530984678,0,0,3.96825396825397,47.4423665206055,"SRGN;FGB;MX1;IFI6;IFI44;HMGB3;ISG15;GLRX;IFI35;NMI;IFIT1;RCBTB2;OAS1;IFI16;LPAR6"
"LJP005 HA1E 24H-geldanamycin-10","13/137",6.50093895816223e-06,0.000603130530065242,0,0,4.51859575947167,53.9681373559662,"KLF10;TLE1;INSIG1;MMP2;EMP1;ISG15;IFIT1;PLAU;AXL;ALB;CCL2;PHLDA1;HBEGF"
"LJP005 HA1E 24H-NVP-AUY922-0.12","13/137",6.50093895816223e-06,0.000601445807914222,0,0,4.51859575947167,53.9681373559662,"KLF10;TLE1;INSIG1;EMP1;ISG15;ELK3;PLAU;ALB;PACSIN2;CCL2;DENND5A;PHLDA1;BIRC3"
"LJP005 SKBR3 24H-withaferin-a-1.11","13/137",6.50093895816223e-06,0.000599770471401926,0,0,4.51859575947167,53.9681373559662,"IFITM3;LGALS3BP;IFITM1;IFITM2;CCL20;LAPTM5;CXCL1;SOD2;CXCL10;ARHGDIB;PCCB;CCL2;KCTD12"
"LJP006 HCC515 24H-KIN001-043-10","12/117",6.60380153365477e-06,0.000607568084989388,0,0,4.88400488400488,58.2557513299279,"SERPINA3;SNN;SERPINA1;BCL6;APOH;ALB;FGG;TNFSF10;CCL2;SNX10;IFIT1;CP"
"LJP006 HS578T 3H-CGP-60474-0.37","12/117",6.60380153365477e-06,0.000605885070903545,0,0,4.88400488400488,58.2557513299279,"TGIF1;KLF10;ARL4C;MAFB;GADD45B;HEY1;BAMBI;INSIG1;IRF1;TNFAIP3;EMP1;PHLDA1"
"LJP008 A375 24H-GSK-1059615-0.37","7/35",6.93044809589513e-06,0.000634097711005919,0,0,9.52380952380952,113.138915110005,"BST2;IFITM2;TLE1;SLC35F2;ARHGDIB;CD36;KCTD12"
"LJP006 HA1E 24H-geldanamycin-3.33","13/138",7.04249695027193e-06,0.000642574494462691,0,0,4.48585231193927,53.218123192943,"KLF10;INSIG1;MMP2;MVP;F13A1;EMP1;CXCL1;ELK3;PLAU;ALB;CCL2;PHLDA1;TRIB2"
"LJP006 HCC515 24H-BI-2536-3.33","12/118",7.21412934002163e-06,0.000656426312832023,0,0,4.84261501210654,57.3339905405025,"PRPS2;PSCA;C1S;IFI16;C1R;CCL2;CXCL1;PHLDA1;CXCL2;GBP1;PSMB8;LY6E"
"CPC009 HEPG2 6H-BRD-K28366633-10.0","9/64",7.22764537453174e-06,0.000655854362876345,0,0,6.69642857142857,79.2696244364439,"ATG3;PLSCR1;EBP;HLA-DMA;ATXN1;PSME2;HOXD11;IGF2R;CRYZ"
"LJP005 MCF10A 3H-NVP-AUY922-3.33","9/64",7.22764537453174e-06,0.000654062411065207,0,0,6.69642857142857,79.2696244364439,"ARL4C;SFRP1;MAFB;EMP1;KCTD12;PHLDA1;TRIB2;ELK3;HBEGF"
"LJP006 PC3 24H-mitoxantrone-0.37","9/64",7.22764537453174e-06,0.000652280224659035,0,0,6.69642857142857,79.2696244364439,"EPS8;SPRED2;SERPINA1;MLPH;SLC35F2;MMD;INSIG1;LYZ;TGFBR2"
"CPC008 MCF7 6H-trichostatin a-10.0","11/99",7.38372613584413e-06,0.000664555416699167,0,0,5.29100529100529,62.5197468270549,"FGA;HLA-DMA;KRT4;HRH3;ERAP1;RAC2;NCK2;NOSIP;ARID5B;ARID4B;LIPA"
"LJP008 HCC515 24H-dasatinib-1.11","11/99",7.38372613584413e-06,0.00066275445351028,0,0,5.29100529100529,62.5197468270549,"ARL4C;SFRP1;CD83;CD70;AXL;AP1S2;NFE2L3;CCL2;PHLDA1;SMAD7;HBEGF"
"LJP008 HCC515 24H-(+)-JQ1-0.04","11/99",7.38372613584413e-06,0.00066096322525755,0,0,5.29100529100529,62.5197468270549,"LGALS3BP;CASP7;CLEC2B;IFI16;ERAP2;CCL2;CXCL1;SNX10;NMI;GBP1;PSMB8"
"LJP006 MCF10A 3H-gefitinib-0.12","11/99",7.38372613584413e-06,0.000659181653221815,0,0,5.29100529100529,62.5197468270549,"KLF10;ARL4C;IFITM1;PLAU;MMD;EMP1;PHLDA1;GBP1;SH2B3;ELK3;HBEGF"
"CPC001 VCAP 24H-pi 828-10.0","10/81",7.45087253587418e-06,0.000663388035647013,0,0,5.87889476778366,69.4131652764339,"LPGAT1;BCL6;OXCT1;CDC16;NCK2;PSME2;PLXNA1;ASNS;ARID4B;DEFB1"
"LJP006 MCF10A 24H-BI-2536-3.33","10/81",7.45087253587418e-06,0.000661609515444206,0,0,5.87889476778366,69.4131652764339,"PLSCR1;IFNG;CCL20;LY6D;CXCL1;NMI;CXCL3;PHLDA1;GBP1;PSMB8"
"LJP005 A549 24H-pelitinib-1.11","8/49",7.5071368016454e-06,0.000664823203228068,0,0,7.77453838678328,91.7368817595988,"SLC35F2;PLAU;ARHGDIB;EFHD2;LAPTM5;LYZ;ELK3;TGFBR2"
"LJP005 HS578T 3H-NVP-AEW541-10","8/49",7.5071368016454e-06,0.000663050341352793,0,0,7.77453838678328,91.7368817595988,"CXCL10;GPNMB;TNFAIP3;CCL2;CD14;PHLDA1;GBP1;HBEGF"
"LJP006 PC3 24H-JNK-9L-0.37","8/49",7.5071368016454e-06,0.000661286909593876,0,0,7.77453838678328,91.7368817595988,"IFI16;TNFSF10;IFI6;IFI44;ISG15;IFIT1;IFI44L;MEGF9"
"LJP006 HA1E 24H-GSK-2126458-0.04","13/139",7.6234782151793e-06,0.000669753904416323,0,0,4.45357999314834,52.4822239939851,"AHSG;INSIG1;APOA2;ASNS;TNFAIP3;APOA1;DEFB1;AFP;L1CAM;ALB;CCL2;PHGDH;APOB"
"LJP006 HA1E 24H-A443654-0.04","13/139",7.6234782151793e-06,0.000667982068690353,0,0,4.45357999314834,52.4822239939851,"ERAP2;CCL20;INSIG1;APOA2;TNFAIP3;LITAF;TGFBR2;ARHGDIB;PCCB;TNFSF10;CCL2;PHGDH;PHLDA1"
"LJP005 HA1E 24H-GDC-0980-10","12/119",7.87338956883801e-06,0.000688059461502596,0,0,4.80192076830732,56.4322779993304,"NOTCH2;CASP7;KRT4;CCL20;INSIG1;HIST1H2BK;ATP2B4;ASNS;TNFAIP3;CCL2;PHGDH;H2BFS"
"LJP006 A549 24H-BI-2536-0.37","12/119",7.87338956883801e-06,0.000686248778709168,0,0,4.80192076830732,56.4322779993304,"FGB;PLSCR1;MAFB;HLA-DMB;MLPH;MDFIC;OAS1;FGG;TOPBP1;IFI30;LIPA;CP"
"LJP006 MCF7 3H-CGP-60474-10","12/119",7.87338956883801e-06,0.000684447600812293,0,0,4.80192076830732,56.4322779993304,"NOTCH2;TGIF1;SRGN;TLE1;BCL6;BAMBI;GTF2B;ARID4B;PHLDA1;JUNB;ZCCHC2;SMAD7"
"LJP006 MCF7 3H-OSI-027-1.11","6/24",8.08136532824093e-06,0.000700688222609079,0,0,11.9047619047619,139.594639564747,"SERPINA1;ISG15;IFIT1;PHLDA1;GBP1;IFI44L"
"LJP005 MDAMB231 3H-trametinib-0.12","11/100",8.14215944726005e-06,0.00070411609152141,0,0,5.23809523809524,61.3823839868977,"SRGN;SPRED2;IFI16;CCL20;ARHGDIB;DEFB1;CXCL1;PHLDA1;ELK3;TGFBR2;HBEGF"
"LJP006 MCF10A 3H-canertinib-0.12","11/100",8.14215944726005e-06,0.000702282455866407,0,0,5.23809523809524,61.3823839868977,"KLF10;ARL4C;SFRP1;PLAU;CCL20;EMP1;CXCL1;CXCL3;PHLDA1;CXCL2;HBEGF"
"CPC006 A375 6H-mln2238-10.0","9/65",8.23539363727885e-06,0.000708479149767046,0,0,6.59340659340659,77.1894685381812,"EBP;HLA-DMA;LPGAT1;CLEC2B;AP1S2;RAC2;ZYX;CCDC33;CD3E"
