"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"LJP007 HA1E 24H-CGP-60474-1.11","6/85",0.00108701800359754,0.0344250080183289,0,0,5.17129928894635,35.2905862098668,"CXCL10;IFITM1;PRKCB;LAMP3;XAF1;LTBP1"
"CPC016 A549 6H-fenobam-10.0","8/151",0.0011254547876842,0.0356082285547535,0,0,3.88132838463964,26.3525432668007,"KCNK5;HNRNPA3;PRPSAP2;OAS1;HSPA1L;MYCBP2;TAPBPL;ETS1"
"LJP006 HME1 24H-alvocidib-0.12","8/151",0.0011254547876842,0.0355742512374303,0,0,3.88132838463964,26.3525432668007,"IFITM1;RSAD2;SELL;CCL20;IFI6;ISG15;IFIT1;LTBP1"
"CPC014 A549 6H-k784-3188-10.0","7/117",0.00113132659364049,0.0357257623841133,0,0,4.38308130615823,29.7364205924026,"HNRNPA3;PRPSAP2;KRT4;C1ORF35;CSK;IFI44L;ACTB"
"LJP009 A375 24H-GSK-1059615-10","7/117",0.00113132659364049,0.0356917378485094,0,0,4.38308130615823,29.7364205924026,"ISG20;RSAD2;OAS1;MX1;DNAJC12;IFI44L;HERC6"
"LJP008 HEPG2 24H-mocetinostat-1.11","7/117",0.00113132659364049,0.0356577780598809,0,0,4.38308130615823,29.7364205924026,"CD52;MX1;DNAJC12;ISG15;IFIT1;OPTN;IRF9"
"LJP006 HA1E 24H-XMD-1150-10","7/117",0.00113132659364049,0.0356238828335883,0,0,4.38308130615823,29.7364205924026,"HERC5;IFITM1;NAMPT;FAS;ISG15;IFIT1;IFI44L"
"LJP009 HCC515 24H-KIN001-055-0.12","4/34",0.00114090074235848,0.0358912421570436,0,0,8.61883214824391,58.4006654055954,"CXCL10;PRKCB;FAS;LY6E"
"LJP005 HS578T 24H-mitoxantrone-0.04","4/34",0.00114090074235848,0.0358571897451299,0,0,8.61883214824391,58.4006654055954,"HERC5;LAMP3;TNFSF10;IFIT1"
"LJP006 LNCAP 3H-OSI-027-3.33","4/34",0.00114090074235848,0.0358232018875515,0,0,8.61883214824391,58.4006654055954,"TCF7L2;KIAA0753;ME2;GBP2"
"LJP008 MCF7 24H-mocetinostat-10","9/188",0.00114939173931737,0.0360556351862001,0,0,3.50713116670563,23.7380958576167,"BST2;IFI27;CDC42EP3;IFI6;ISG15;IFIT1;LYZ;LIPA;LTBP1"
"LJP008 A375 24H-dasatinib-0.04","6/86",0.0011554028817089,0.0362099109361296,0,0,5.11116790186558,34.5683934602501,"CXCL11;ATP10B;DNAJC12;ME2;GBP2;HERC6"
"LJP009 HT29 24H-saracatinib-10","6/86",0.0011554028817089,0.03617568606757,0,0,5.11116790186558,34.5683934602501,"IFI6;DNAJC12;IFI44;ISG15;IFIT1;MFAP3L"
