"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"LJP006 HS578T 3H-Y-39983-3.33","3/51",0.000123731194957136,0.0394048164247626,0,0,30.9597523219814,278.557248545043,"IFITM1;IFI27;STAT1"
"LJP008 A549 24H-NPK76-II-72-1-10","2/9",0.000125482543260661,0.0395819744317749,0,0,116.959064327485,1050.68349784702,"IFI6;IFIT1"
"LJP005 HEPG2 24H-HG-5-113-01-10","4/136",0.000126187452672217,0.0394288171694009,0,0,15.4798761609907,138.974334937314,"MX1;IFI44;IFI35;IFIT1"
"LJP006 HEPG2 24H-WZ-4-145-0.37","3/52",0.000131134674168341,0.040591696664763,0,0,30.3643724696356,271.43580108568,"IFITM1;IFI44;HERC6"
"LJP006 MCF7 3H-AZD-8055-10","3/52",0.000131134674168341,0.0402158476215707,0,0,30.3643724696356,271.43580108568,"MX1;ISG15;IFIT1"
"LJP007 HA1E 24H-OSI-930-3.33","3/52",0.000131134674168341,0.0398468948910976,0,0,30.3643724696356,271.43580108568,"IFI27;STAT1;CFB"
"LJP006 HT29 24H-AZD-5438-1.11","4/139",0.000137268599673621,0.0413315753617273,0,0,15.1457781143506,134.700052555979,"IFI6;ISG15;IFIT1;IRF9"
"LJP006 SKBR3 24H-celastrol-0.12","3/54",0.000146794302657002,0.0438015684531763,0,0,29.2397660818713,258.084159437877,"IFIH1;CCL20;IFIT1"
"LJP008 HA1E 24H-GSK-1059615-3.33","4/143",0.000153119518694758,0.0452809962382953,0,0,14.7221199852779,129.32339747641,"KRT4;STAT1;CCL20;CFB"
"LJP006 HEPG2 24H-WYE-125132-0.04","3/55",0.000155059966432749,0.0454490367099035,0,0,28.7081339712919,251.819099588113,"IFI6;LAP3;IFIT1"
"LJP006 MDAMB231 3H-XMD11-85H-0.04","3/55",0.000155059966432749,0.0450503609492903,0,0,28.7081339712919,251.819099588113,"OAS1;IFI6;ISG15"
"LJP008 HEPG2 24H-GSK-461364-1.11","3/56",0.000163622493235061,0.0471247008559865,0,0,28.1954887218045,245.806822952102,"IFITM1;MX1;IFI6"
"LJP008 HT29 24H-I-BET151-0.37","3/57",0.000172486571016798,0.0492493768848912,0,0,27.7008310249307,240.03299650142,"IFITM1;CCL20;CFB"
"LJP007 HA1E 24H-XMD-885-3.33","3/57",0.000172486571016798,0.0488284420397212,0,0,27.7008310249307,240.03299650142,"IFITM1;IFI44;IFIT1"
"LJP008 HCC515 24H-dasatinib-0.04","3/58",0.000181656860143608,0.0497244368993095,0,0,27.2232304900181,234.484329427052,"STAT1;IFI6;IFI44"
"LJP007 A375 24H-NVP-TAE226-1.11","3/58",0.000181656860143608,0.0493168595476759,0,0,27.2232304900181,234.484329427052,"IFI27;MX1;ISG15"
