Gene Module seed_gene
2205 7008 0
2206 7008 1
2208 7008 0
221037 7008 0
221061 7008 0
221154 7008 0
221443 7008 0
2217 7008 0
221749 7008 0
2222 7008 0
2224 7008 0
222487 7008 0
223 7008 1
2230 7008 0
2235 7008 0
224 7008 0
2243 7008 0
2254 7008 0
2258 7008 0
2267 7008 0
2271 7008 1
2272 7008 0
2274 7008 0
22795 7008 0
22798 7008 0
2280 7008 0
22802 7008 0
22818 7008 0
22822 7008 0
22823 7008 0
22826 7008 0
22828 7008 0
22836 7008 1
22838 7008 0
22847 7008 0
22856 7008 0
2286 7008 0
22866 7008 0
2287 7008 0
22876 7008 0
2288 7008 0
22882 7008 0
22883 7008 0
22887 7008 0
22889 7008 0
2289 7008 1
22890 7008 0
22895 7008 1
22900 7008 0
22903 7008 0
22906 7008 0
22908 7008 0
22919 7008 0
22925 7008 0
22927 7008 0
22934 7008 0
22937 7008 0
22948 7008 1
2296 7008 0
2297 7008 0
22974 7008 1
22976 7008 0
22977 7008 0
22986 7008 0
22999 7008 0
23 7008 0
23017 7008 0
23019 7008 0
23020 7008 0
23028 7008 0
23029 7008 0
23032 7008 0
23035 7008 0
23036 7008 0
23040 7008 0
23042 7008 0
23052 7008 0
23057 7008 0
23063 7008 0
23064 7008 0
23076 7008 0
2308 7008 0
23085 7008 0
23089 7008 0
23090 7008 0
23096 7008 0
23107 7008 0
23118 7008 0
23119 7008 0
2312 7008 0
23140 7008 0
23149 7008 0
23151 7008 0
23157 7008 0
23158 7008 0
23164 7008 0
23165 7008 0
23167 7008 0
23169 7008 0
2317 7008 0
23170 7008 0
23171 7008 0
23173 7008 0
23175 7008 0
23179 7008 0
2318 7008 0
23186 7008 0
23190 7008 0
23191 7008 1
23199 7008 0
23200 7008 0
23204 7008 0
23210 7008 0
23213 7008 0
2322 7008 1
23220 7008 0
23221 7008 0
23231 7008 0
23237 7008 0
2324 7008 0
23243 7008 0
23244 7008 0
23246 7008 0
23254 7008 0
23255 7008 0
23256 7008 0
23259 7008 0
23266 7008 0
23268 7008 0
2327 7008 0
23270 7008 0
23272 7008 0
23294 7008 0
2331 7008 0
23310 7008 0
23312 7008 0
23313 7008 1
23314 7008 0
23321 7008 0
23327 7008 0
23328 7008 0
23333 7008 0
23336 7008 0
23338 7008 0
2334 7008 0
23344 7008 0
23348 7008 0
2335 7008 1
23352 7008 0
23355 7008 0
23360 7008 0
23370 7008 0
23379 7008 0
23385 7008 0
23394 7008 0
23399 7008 0
23405 7008 0
23408 7008 0
23411 7008 0
23421 7008 0
23423 7008 0
23424 7008 0
23435 7008 0
23450 7008 0
23462 7008 0
23463 7008 0
23467 7008 0
23468 7008 0
23471 7008 0
23474 7008 0
23475 7008 0
23478 7008 1
23479 7008 0
23480 7008 0
23484 7008 0
23492 7008 0
23499 7008 0
23509 7008 0
23514 7008 0
23515 7008 0
23516 7008 0
23517 7008 0
23518 7008 0
2352 7008 0
23521 7008 0
23527 7008 0
23528 7008 0
23532 7008 0
23539 7008 1
2354 7008 0
23543 7008 0
23545 7008 0
23547 7008 0
23560 7008 0
23569 7008 0
23580 7008 0
23586 7008 0
23587 7008 0
23588 7008 0
23589 7008 0
23592 7008 0
23593 7008 0
23594 7008 0
23595 7008 0
23596 7008 1
23597 7008 0
23607 7008 0
23608 7008 0
23625 7008 0
23633 7008 0
23636 7008 0
23641 7008 0
23645 7008 0
23646 7008 1
23654 7008 0
23657 7008 0
23658 7008 0
23660 7008 0
23670 7008 0
23677 7008 0
23682 7008 0
23683 7008 0
23705 7008 0
23753 7008 0
23760 7008 0
23764 7008 0
23788 7008 1
238 7008 0
239 7008 0
241 7008 0
24140 7008 0
24145 7008 0
246 7008 0
246243 7008 0
248 7008 0
249 7008 0
2495 7008 0
2517 7008 0
2521 7008 0
2529 7008 0
2530 7008 0
2534 7008 0
2537 7008 0
253782 7008 1
253943 7008 0
2542 7008 0
2547 7008 0
2548 7008 1
2563 7008 0
2564 7008 0
256987 7008 0
2571 7008 0
25770 7008 0
25777 7008 0
25788 7008 0
25796 7008 0
2581 7008 0
25814 7008 0
25816 7008 0
2582 7008 0
25825 7008 0
25828 7008 0
2583 7008 0
25834 7008 0
25840 7008 1
25842 7008 0
25855 7008 0
25873 7008 0
25878 7008 0
25879 7008 0
2589 7008 0
25890 7008 0
25891 7008 0
25893 7008 0
2590 7008 1
25906 7008 0
25907 7008 0
2591 7008 0
25915 7008 1
25920 7008 0
259217 7008 0
259266 7008 1
25932 7008 0
25937 7008 0
25941 7008 0
25948 7008 0
25959 7008 0
25963 7008 0
25966 7008 0
25972 7008 0
25978 7008 0
25980 7008 0
25984 7008 0
25994 7008 0
25996 7008 0
26 7008 0
26000 7008 0
26010 7008 1
26012 7008 0
26017 7008 0
26018 7008 0
26020 7008 0
26024 7008 0
260294 7008 0
26038 7008 0
26050 7008 0
26052 7008 0
26053 7008 1
26064 7008 0
26065 7008 0
26088 7008 0
26092 7008 0
26108 7008 0
26112 7008 0
26119 7008 0
26136 7008 0
26137 7008 1
26151 7008 0
26175 7008 0
2618 7008 0
2619 7008 0
262 7008 0
26227 7008 0
26228 7008 0
2623 7008 0
2625 7008 1
26253 7008 0
26268 7008 0
2627 7008 0
26271 7008 0
26275 7008 0
26279 7008 0
2628 7008 0
26280 7008 0
26286 7008 0
26292 7008 0
2631 7008 0
2633 7008 0
26355 7008 0
2643 7008 0
2644 7008 0
2647 7008 0
26471 7008 0
26472 7008 0
2649 7008 0
26499 7008 0
2650 7008 0
26511 7008 0
26519 7008 0
26521 7008 1
26523 7008 0
26528 7008 0
26548 7008 0
26574 7008 0
26576 7008 0
26580 7008 0
26585 7008 0
26586 7008 0
26608 7008 1
2662 7008 0
2665 7008 0
2669 7008 0
266977 7008 0
2670 7008 0
2673 7008 0
2674 7008 0
2675 7008 0
2678 7008 0
2688 7008 0
269 7008 0
26959 7008 0
2697 7008 0
26973 7008 0
26993 7008 0
26998 7008 0
26999 7008 0
270 7008 0
2700 7008 0
27000 7008 0
27010 7008 0
27013 7008 0
27018 7008 0
2702 7008 0
27030 7008 0
27044 7008 0
27063 7008 0
27069 7008 0
27071 7008 0
27075 7008 0
27090 7008 0
27097 7008 0
27123 7008 0
27132 7008 0
27136 7008 0
27161 7008 0
27163 7008 0
2717 7008 0
27178 7008 0
27181 7008 0
2719 7008 0
272 7008 0
2720 7008 0
27232 7008 0
27235 7008 0
27238 7008 0
27242 7008 0
27243 7008 0
27247 7008 0
27249 7008 0
27250 7008 0
27253 7008 0
27285 7008 0
27287 7008 0
2729 7008 0
27292 7008 0
2730 7008 0
2731 7008 1
27330 7008 0
27335 7008 0
27339 7008 0
27341 7008 0
27344 7008 0
27346 7008 0
27347 7008 0
2735 7008 1
27350 7008 0
2736 7008 0
2739 7008 0
27429 7008 0
27430 7008 0
27436 7008 0
27440 7008 0
27445 7008 0
2745 7008 1
2746 7008 0
2752 7008 0
2760 7008 0
2762 7008 0
2771 7008 0
2776 7008 0
2784 7008 0
2785 7008 0
2786 7008 0
2790 7008 0
2791 7008 0
28 7008 0
2803 7008 0
2804 7008 0
2805 7008 0
2811 7008 0
2814 7008 0
2815 7008 0
2821 7008 0
2823 7008 0
28231 7008 1
283459 7008 0
2835 7008 0
2838 7008 0
2840 7008 0
2841 7008 0
2843 7008 0
284352 7008 0
2845 7008 0
2846 7008 0
28513 7008 0
285231 7008 0
285527 7008 0
286 7008 0
286148 7008 0
286451 7008 0
2865 7008 0
2867 7008 0
2876 7008 1
2879 7008 0
2885 7008 0
2891 7008 0
28951 7008 0
28954 7008 0
28955 7008 0
28958 7008 0
28959 7008 0
2896 7008 0
28960 7008 0
28962 7008 0
28972 7008 0
28978 7008 0
28984 7008 0
28985 7008 0
28999 7008 0
29 7008 0
290 7008 0
2902 7008 0
29028 7008 0
29058 7008 0
2907 7008 0
29074 7008 0
2908 7008 0
29080 7008 0
29081 7008 0
29082 7008 0
29086 7008 0
29087 7008 0
29088 7008 1
29092 7008 0
29093 7008 0
29095 7008 0
29097 7008 0
29098 7008 0
291 7008 0
29100 7008 0
29102 7008 0
29103 7008 0
29105 7008 0
29107 7008 0
29109 7008 0
29110 7008 0
29114 7008 0
29116 7008 0
29119 7008 0
29121 7008 0
29125 7008 0
29127 7008 0
2915 7008 0
2916 7008 0
2918 7008 0
2919 7008 0
2920 7008 0
2921 7008 0
2934 7008 0
2937 7008 0
2941 7008 0
2944 7008 1
2946 7008 1
2948 7008 0
2950 7008 0
2953 7008 0
2957 7008 0
2965 7008 0
2968 7008 0
2971 7008 0
29767 7008 0
29775 7008 0
29796 7008 0
29802 7008 0
2981 7008 0
2987 7008 0
29880 7008 0
29887 7008 0
29889 7008 0
29895 7008 0
29896 7008 0
2990 7008 0
29901 7008 0
29902 7008 0
29907 7008 0
29916 7008 0
2992 7008 0
29922 7008 0
29927 7008 0
2993 7008 0
29933 7008 0
2994 7008 0
29940 7008 0
29943 7008 0
29949 7008 0
2995 7008 0
29957 7008 0
2996 7008 0
29968 7008 0
29969 7008 0
29980 7008 0
29984 7008 0
2999 7008 0
29994 7008 0
29995 7008 0
29997 7008 0
29999 7008 0
30 7008 0
30001 7008 0
30009 7008 0
3003 7008 0
3005 7008 1
3006 7008 0
3007 7008 0
3009 7008 0
3012 7008 0
3014 7008 0
3017 7008 0
302 7008 1
3021 7008 0
3026 7008 0
3032 7008 1
3035 7008 0
3037 7008 0
3045 7008 0
3052 7008 1
3059 7008 0
306 7008 0
3067 7008 0
3069 7008 1
307 7008 0
3073 7008 0
308 7008 1
3080 7008 0
30820 7008 0
30836 7008 0
30851 7008 0
3087 7008 0
3093 7008 0
3096 7008 0
3098 7008 1
310 7008 0
3106 7008 0
3107 7008 0
3108 7008 0
3109 7008 0
3113 7008 0
3115 7008 0
3117 7008 0
3119 7008 0
3120 7008 1
3122 7008 0
3123 7008 0
3134 7008 0
3145 7008 0
3146 7008 0
3149 7008 0
3155 7008 0
3156 7008 0
3157 7008 0
3162 7008 0
3163 7008 0
3164 7008 0
3181 7008 0
3182 7008 0
3185 7008 0
319 7008 0
3190 7008 0
3191 7008 0
3192 7008 0
3196 7008 0
3198 7008 0
3200 7008 0
3201 7008 0
3202 7008 0
3204 7008 0
3211 7008 0
3212 7008 0
3223 7008 0
3226 7008 0
3231 7008 0
3232 7008 0
3236 7008 0
3237 7008 0
3238 7008 0
3240 7008 1
3242 7008 0
3250 7008 1
3263 7008 0
3267 7008 0
327 7008 0
3275 7008 0
3276 7008 0
328 7008 0
3281 7008 0
3290 7008 0
3294 7008 0
3295 7008 1
330 7008 0
3301 7008 0
3312 7008 0
3313 7008 0
3315 7008 0
3320 7008 0
3321 7008 0
3336 7008 0
3337 7008 0
3339 7008 0
3352 7008 0
3359 7008 0
337 7008 0
3371 7008 0
3376 7008 0
3381 7008 0
3385 7008 0
3386 7008 0
339287 7008 0
3397 7008 0
340591 7008 0
341 7008 0
3416 7008 0
3417 7008 1
3419 7008 0
3421 7008 0
3422 7008 0
3423 7008 0
3426 7008 0
3430 7008 0
3433 7008 0
3434 7008 0
3437 7008 0
3448 7008 0
345 7008 0
3451 7008 0
3455 7008 0
3458 7008 1
3459 7008 0
3460 7008 0
3475 7008 0
347733 7008 0
347902 7008 0
348 7008 0
3482 7008 0
3485 7008 1
3486 7008 1
3487 7008 0
3488 7008 0
3489 7008 0
348995 7008 0
3490 7008 0
3491 7008 0
3512 7008 1
3516 7008 0
353514 7008 0
3547 7008 0
3550 7008 0
3552 7008 0
3553 7008 0
3554 7008 0
3561 7008 0
3565 7008 0
3568 7008 1
3569 7008 0
3576 7008 1
3577 7008 0
3581 7008 0
3592 7008 0
3593 7008 0
3595 7008 0
3598 7008 0
360 7008 0
3612 7008 0
3613 7008 0
3614 7008 0
3619 7008 0
3620 7008 0
3622 7008 0
3624 7008 0
3625 7008 0
3627 7008 1
3628 7008 0
3638 7008 0
3640 7008 0
3642 7008 0
3646 7008 0
3659 7008 0
3665 7008 0
3667 7008 0
3670 7008 0
3675 7008 0
3678 7008 0
3679 7008 1
3682 7008 0
3683 7008 0
3685 7008 0
3688 7008 0
3692 7008 0
3695 7008 0
3697 7008 0
37 7008 0
3703 7008 1
3707 7008 0
3709 7008 0
3718 7008 0
372 7008 0
3725 7008 0
3726 7008 0
3728 7008 0
3730 7008 0
373156 7008 0
3732 7008 0
374 7008 1
374868 7008 0
3753 7008 1
3754 7008 0
3758 7008 0
3761 7008 0
3762 7008 0
3766 7008 0
377 7008 0
3775 7008 0
3777 7008 0
3778 7008 1
3779 7008 0
379 7008 1
3790 7008 0
3792 7008 0
3796 7008 0
3802 7008 1
3803 7008 0
3804 7008 0
3805 7008 0
3806 7008 0
3808 7008 0
3809 7008 0
3810 7008 0
3811 7008 1
3813 7008 0
3818 7008 0
382 7008 0
383 7008 0
3834 7008 0
3842 7008 0
3845 7008 0
3849 7008 0
3850 7008 0
3868 7008 0
3872 7008 0
3880 7008 0
388677 7008 0
389 7008 0
3897 7008 0
39 7008 0
390 7008 0
3902 7008 0
3904 7008 0
3909 7008 0
391 7008 0
3911 7008 0
3913 7008 0
3914 7008 0
392 7008 0
3921 7008 0
3925 7008 0
3927 7008 0
3934 7008 0
3936 7008 0
3939 7008 1
3949 7008 1
3952 7008 0
3954 7008 0
3955 7008 0
3956 7008 1
3957 7008 0
3958 7008 1
396 7008 0
397 7008 0
3976 7008 0
3982 7008 1
3987 7008 0
3988 7008 1
3991 7008 0
3992 7008 1
3995 7008 0
4001 7008 1
4017 7008 0
402 7008 0
402055 7008 0
4023 7008 1
4043 7008 0
404672 7008 0
4047 7008 0
4048 7008 1
4052 7008 0
4057 7008 0
4058 7008 0
4060 7008 0
4061 7008 0
4062 7008 0
4065 7008 0
4066 7008 0
4069 7008 0
4071 7008 0
4072 7008 0
4074 7008 0
4076 7008 0
4081 7008 0
4082 7008 0
4085 7008 0
4086 7008 1
4092 7008 0
4093 7008 0
4110 7008 0
4118 7008 0
412 7008 1
4121 7008 0
4124 7008 0
4125 7008 0
4128 7008 1
4129 7008 0
4130 7008 0
4131 7008 0
4141 7008 0
4147 7008 0
4149 7008 0
416 7008 0
4174 7008 0
4189 7008 0
419 7008 0
4193 7008 0
4199 7008 1
4201 7008 0
421 7008 1
4210 7008 0
4233 7008 0
4236 7008 0
4237 7008 0
4240 7008 0
4241 7008 0
4242 7008 0
4247 7008 0
4255 7008 0
4256 7008 0
4258 7008 0
4259 7008 0
4267 7008 0
427 7008 0
4281 7008 0
4283 7008 0
4291 7008 1
4311 7008 1
4312 7008 0
4313 7008 0
4317 7008 0
4318 7008 0
4319 7008 0
4320 7008 0
4326 7008 0
4329 7008 0
433 7008 1
4340 7008 0
435 7008 0
4350 7008 0
4352 7008 0
4353 7008 0
4356 7008 0
4357 7008 0
4361 7008 0
4363 7008 0
43849 7008 0
439921 7008 0
440 7008 0
440026 7008 0
440270 7008 0
440738 7008 0
4430 7008 0
444 7008 0
4482 7008 0
4493 7008 1
4494 7008 1
4495 7008 0
4496 7008 0
4499 7008 0
4501 7008 0
4502 7008 0
4507 7008 0
4520 7008 0
4528 7008 0
4547 7008 0
4552 7008 0
4582 7008 0
4594 7008 0
4599 7008 0
4603 7008 1
4605 7008 1
4608 7008 0
4609 7008 0
4615 7008 0
4616 7008 0
4618 7008 0
4621 7008 0
4626 7008 0
4627 7008 0
4635 7008 0
4638 7008 0
4641 7008 0
4651 7008 0
4653 7008 0
4659 7008 0
4664 7008 0
4670 7008 0
4671 7008 1
4677 7008 0
4678 7008 0
4680 7008 0
4681 7008 0
4683 7008 0
4690 7008 0
4692 7008 0
4693 7008 0
4694 7008 0
4695 7008 0
4698 7008 0
47 7008 0
4700 7008 0
4701 7008 0
4702 7008 0
4705 7008 0
4707 7008 0
4708 7008 0
4709 7008 0
4710 7008 0
4712 7008 0
4713 7008 0
4714 7008 0
4717 7008 0
4718 7008 0
4720 7008 0
4723 7008 0
4724 7008 1
4726 7008 0
4729 7008 0
4736 7008 0
4738 7008 0
475 7008 0
4753 7008 0
4758 7008 0
476 7008 0
4762 7008 0
4772 7008 0
4775 7008 0
4781 7008 0
4784 7008 0
4790 7008 0
4792 7008 0
4794 7008 0
48 7008 0
4802 7008 0
4804 7008 0
4809 7008 0
481 7008 0
4814 7008 0
4817 7008 0
482 7008 0
4821 7008 0
