"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"LJP009 A375 24H-JNK-IN-5A-3.33","13/63",4.07916564061839e-08,1.55317748288649e-06,0,0,6.82146136691591,116.065720893018,"SERPINB2;GADD45A;HIST1H2BK;RGS2;MEIS1;CCND1;HIST1H4H;HIST1H2BH;HIST1H2AC;HIST1H2BD;HIST1H1C;MT1E;HBEGF"
"LJP005 SKBR3 24H-erlotinib-10","13/63",4.07916564061839e-08,1.55139427108065e-06,0,0,6.82146136691591,116.065720893018,"ABCA1;MVP;TM4SF1;CORO1B;ABLIM1;KRT18;CEACAM6;TRIM2;CEACAM5;KIAA1324;TNFSF10;S100P;HIST1H2AC"
"LJP005 HS578T 24H-GDC-0980-0.37","15/86",4.09314248264552e-08,1.5549247463316e-06,0,0,5.76590428598885,98.0859181380895,"IFITM1;GRN;GSN;GAA;ANK3;THBS1;HLA-E;ZNF91;NT5E;DEPTOR;RAB40B;PERP;MAP7;TFF1;MXRA7"
"LJP007 PC3 24H-INK-128-0.37","15/86",4.09314248264552e-08,1.55314361832893e-06,0,0,5.76590428598885,98.0859181380895,"ITGB5;CRISP3;PRSS23;HLA-E;TM9SF3;MEIS1;KRT19;GPRC5A;PLCB4;KRT18;CEACAM6;EPCAM;S100P;BCAS1;HIST1H1C"
"LJP006 HCC515 24H-dasatinib-10","19/139",4.13225170108835e-08,1.56618958638733e-06,0,0,4.51869909031453,76.8262815411229,"KRT4;TNFAIP2;KRT7;VTCN1;TMC5;AQP3;PPL;ASS1;TOX3;ZNF91;SLPI;ELF3;TRIM29;CEACAM6;LCN2;S100P;HIST1H2AC;HIST1H2BD;NFE2L1"
"LJP006 HCC515 24H-PD-0325901-1.11","19/139",4.13225170108835e-08,1.56439965543146e-06,0,0,4.51869909031453,76.8262815411229,"LEPROT;GSN;KRT4;NEBL;MVP;KRT8;KRT7;EMP2;KRT5;VTCN1;PRSS23;TTC39A;ZNF91;KRT19;PERP;LCN2;S100A14;SMPDL3A;HIST1H2AC"
"LJP005 HS578T 24H-mitoxantrone-1.11","18/125",4.13464683235777e-08,1.56351953160597e-06,0,0,4.7603305785124,80.9317074809786,"IFITM1;S100A2;PROS1;GAA;HIST1H2BK;PTN;WFDC2;MEIS1;CCL8;IFI27;TRPS1;MYO5C;ENPP4;MAN2B1;CD37;TSPAN3;CPVL;HIST1H1C"
"LJP008 HEPG2 24H-mocetinostat-10","18/125",4.13464683235777e-08,1.56173672712296e-06,0,0,4.7603305785124,80.9317074809786,"TPD52;SHC1;NEBL;HIST1H2BK;KRT7;RND3;NR4A2;GPRC5A;KRT17;TRPS1;RPS6KA1;TNFSF10;CD37;CD24;SLC25A4;HIST1H2AC;HIST1H2BD;HIST1H1C"
"LJP005 BT20 24H-torin-2-0.37","11/43",4.23011863472796e-08,1.59597847259679e-06,0,0,8.45665961945032,143.580978479936,"DNAJB2;ABCA1;ISG20;IFITM1;ADAM28;ZNF91;DEPTOR;ERBB3;MAP7;HIST1H2BD;HLA-E"
"LJP009 HA1E 24H-PF 573228-3.33","11/43",4.23011863472796e-08,1.59416279742888e-06,0,0,8.45665961945032,143.580978479936,"TPD52;PLCB4;HSPB8;RPL27A;RPL37A;PTEN;KRT7;PTN;HIST1H2AC;FGFR2;HIST1H1C"
