"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","%DisGeNet","num_DisGeNet","%NCG","num_NCG","%DEGs","num_DEGs"
"315","LJP006 HS578T 24H-CGP-60474-1.11","44/151",1.31479701796965e-07,1.37055038218252e-05,0,0,2.77590164472844,43.9825330952373,"GPM6A;LRRC15;SPON1;ECM2;ADH1B;C1R;FHL1;FGL2;DPT;FBLN1;VTCN1;THY1;KNG1;GNAI1;AQP1;COMP;C7;ERBB4;PLAGL1;CCL5;AOX1;COL10A1;PRAME;EGFL6;CADM1;CCL20;RARRES2;TFPI2;PDE2A;ESR1;PARP8;MFAP5;SFRP4;CD4;TYROBP;CILP;IL1B;NMU;LCN2;ITGBL1;CPE;ANGPTL2;MXRA5;ITM2C",11.3636363636364,5,0,0,72.7272727272727,32
"316","LJP005 MCF10A 24H-WZ-3105-0.37","37/117",1.31831827824691e-07,1.37055038218252e-05,0,0,3.11845307632399,49.4017189650151,"SPARC;FHL1;NDUFA4L2;STC1;HBB;TMPRSS2;PTN;CXCL3;HAPLN1;AQP1;CA1;BAG3;WIF1;GPM6B;TNS1;SLC14A1;EGFL6;GPX3;FUCA1;PLA2G2A;PPBP;DCN;COL1A1;RBP4;TF;COL3A1;C1ORF115;COL1A2;REEP5;KRT15;MAP1A;KIT;MT1F;PECAM1;TXNIP;HIST1H2BG;ITM2C",10.8108108108108,4,0,0,81.0810810810811,30
"317","CPC009 A549 24H-BRD-K55844427-10.0","38/122",1.3986622036287e-07,1.44949055878896e-05,0,0,3.05070770029866,48.1480366282465,"IGHM;CSF3R;PID1;CFH;NPR1;ITGA2B;IFNA2;ARHGAP19;CLCNKB;HNF4G;AKR1B1;ADCY2;HSD17B11;GATA1;CDC14A;AQP1;NPTN;SNCA;HEMK1;EN1;PHKB;IL16;NR0B2;PDGFRL;ACSF2;ZWINT;SYTL2;ARHGAP33;COL1A1;ADCY9;KIF18B;INF2;MAB21L1;ALOX5AP;COL8A2;ITGA8;PKP3;EZH2",7.89473684210526,3,0,0,44.7368421052632,17
"318","LJP005 BT20 24H-geldanamycin-1.11","26/68",1.46397473837787e-07,1.51240560079213e-05,0,0,4.16530955150575,65.5492285377004,"TOP2A;QPRT;DPT;RASGRP1;AURKA;HSPD1;BAG3;ENPP2;NUSAP1;PCDH9;IRX5;PRKCB;UBE2C;HSPA6;PLK1;RNASE6;MFAP5;COL3A1;COL1A2;PTPRC;SCGB2A1;TXNIP;CPE;SPRY1;FMOD;CRYAB",19.2307692307692,5,0,0,76.9230769230769,20
"319","LJP007 HEPG2 24H-idelalisib-1.11","25/64",1.55441166642484e-07,1.60080037822536e-05,0,0,4.31226396342675,67.6033558004573,"DDC;NNMT;TNFAIP6;STC1;UGT2B28;TWIST1;CXCL1;ENPP2;E2F2;NEFM;HOXC6;SRGN;TFAP2B;EGFL6;VCAM1;PLA2G2A;FMO1;NRG1;PCOLCE;MUC5B;COL3A1;IL6;MMP13;VSNL1;LTF",4,1,0,0,60,15
"320","LJP005 MDAMB231 24H-vemurafenib-3.33","16/30",1.56139778287178e-07,1.60092548546553e-05,0,0,7.67246040942449,120.246744840067,"TAGLN;HSPB8;ASNS;PTN;SORBS1;DCLK1;SGCE;OLFM1;SLC7A5;TUBB2B;PSAT1;ZIC1;PIR;AGTR1;DMD;MATN2",12.5,2,6.25,1,87.5,14
"321","LJP006 HS578T 24H-celastrol-10","41/137",1.56427943758199e-07,1.60092548546553e-05,0,0,2.88147994669787,45.154722382887,"GPM6A;CCL13;KRT23;CXCL1;KRT20;AQP3;ETS2;HSD11B2;EPB41L4B;FRZB;ERBB4;E2F2;MYH11;VSIG4;TPSAB1;CCR2;MEF2C;EGFL6;VDR;GDF15;TFPI2;HSPA6;MMP3;PLA2G2A;ANK2;TBX2;FERMT1;IL6;PTP4A3;P2RX5;MAF;IL1B;SCGB2A1;NMU;ALOX5AP;NOX4;ANGPTL2;ZFPM2;SSBP2;ITM2C;PTPN3",7.31707317073171,3,0,0,78.0487804878049,32
"322","LJP008 HA1E 24H-MK-1775-10","36/113",1.57597158607275e-07,1.60788256352987e-05,0,0,3.15170388194911,49.3658429039128,"ORM1;LAMA2;HIST1H2BI;CXCR4;FBLN1;CXCL3;AURKA;PLAC8;GNLY;SESN1;ANPEP;CREG1;CCL5;HIST1H3H;CD36;TPSAB1;GPM6B;SAC3D1;CD163;PCDH9;GDF15;HBE1;NKG7;HIST2H2BE;AZGP1;GAL;HIST3H2A;PXMP2;HIST1H2BF;HIST1H2BE;HIST1H4H;SNAI2;HIST1H2BH;HIST1H2BG;CES2;HIST1H2BC",2.77777777777778,1,0,0,69.4444444444444,25
"323","CPC012 HA1E 6H-t542500-10.0","42/142",1.59434741161156e-07,1.62159446335179e-05,0,0,2.83413968006243,44.3589088850929,"IGHM;AHCYL2;DNMT1;ITGB3;CPNE6;HAB1;NRXN2;ASCL1;CDC14A;AURKA;FLJ13197;P2RY2;ENPP1;AOX1;APOE;CLEC1B;IMPG1;GINS2;LHCGR;ATP8B2;UBE2C;KCND3;ST8SIA3;RPA1;WNT7A;NR0B1;IL16;HTR3A;KIF22;LILRB3;NR0B2;TM4SF1;KBTBD11;CCNA2;CD4;KIF18B;PTPRC;IFT81;REEP4;MAB21L1;LCN2;CD44",9.52380952380952,4,0,0,54.7619047619048,23
"324","CPC001 HCC515 24H-estradiol valerate-10.0","46/162",1.60391495926014e-07,1.62629056301279e-05,0,0,2.67761517834283,41.8930249904691,"PCSK2;SASH3;PNLIPRP2;IGHM;DNMT1;NPR1;CPNE6;NRXN2;FOXM1;PSORS1C2;GNG5;SMPD1;PLCE1;ENPP1;AOX1;FSD1;HAVCR1;ZNF365;JAG2;P2RY13;LHCGR;CD163;MPP3;MOG;KCND3;MMP2;TOMM34;ZNF10;IL16;ELOVL6;KIF22;TM4SF1;PDGFRL;IL22RA1;SFRP1;INF2;MAP7D3;IFT81;TBX10;KCNQ2;ITGBL1;AMPH;NCAPD2;HIST1H2BG;FGFR4;CD200",10.8695652173913,5,0,0,52.1739130434783,24
