Gene Module seed_gene
716 1536 0
7264 1536 0
7348 1536 0
7444 1536 0
7448 1536 0
7453 1536 0
7644 1536 0
7791 1536 0
7805 1536 0
79083 1536 0
79180 1536 0
79587 1536 0
79675 1536 0
79865 1536 0
8000 1536 0
80122 1536 0
80125 1536 0
80208 1536 0
80219 1536 0
80230 1536 0
80306 1536 0
8036 1536 0
81542 1536 0
8193 1536 0
8303 1536 0
840 1536 0
84159 1536 0
8440 1536 0
8446 1536 0
8467 1536 0
8508 1536 0
8519 1536 1
85236 1536 0
8563 1536 0
8581 1536 0
8638 1536 1
8743 1536 0
8775 1536 0
8805 1536 0
8881 1536 0
8905 1536 0
8936 1536 0
9019 1536 0
9070 1536 0
9076 1536 0
9111 1536 0
91543 1536 0
916 1536 0
9169 1536 0
92086 1536 0
9246 1536 0
929 1536 0
9308 1536 0
9315 1536 0
9334 1536 0
9367 1536 0
9468 1536 0
948 1536 0
9516 1536 0
9519 1536 0
9603 1536 0
963 1536 0
9636 1536 1
970 1536 0
9766 1536 0
9784 1536 0
9821 1536 0
9919 1536 0
9926 1536 0
9935 1536 0
9960 1536 0
9961 1536 0
9966 1536 0
9976 1536 0
9997 1536 0
