"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","%DisGeNet","num_DisGeNet","%NCG","num_NCG","%DEGs","num_DEGs"
"609","LJP009 HEPG2 24H-AZD7762-10","6/59",0.00118001301011914,0.0481977261729084,0,0,5.57311914832945,37.5752500846408,"CXCL9;PGAM1;FGL2;CASP1;CD24;GBP1",0,0,0,0,0,0
"610","LJP005 PC3 24H-CP466722-10","6/59",0.00118001301011914,0.0481977261729084,0,0,5.57311914832945,37.5752500846408,"GLIPR1;PGK1;RPS11;CD24;S100A9;HOPX",0,0,0,0,16.6666666666667,1
"611","LJP009 A549 24H-dasatinib-1.11","3/11",0.00118792362851393,0.0481977261729084,0,0,18.3646875,123.696240513059,"GLIPR1;ANXA3;GBP1",33.3333333333333,1,0,0,0,0
"612","CPC012 VCAP 24H-BRD-K12168891-10.0","5/40",0.00119328844801771,0.0481977261729084,0,0,7.02153625269203,47.2622580989714,"ALOX5AP;CRY2;CD3E;CCL18;ASGR2",20,1,0,0,0,0
"613","LJP009 PC3 24H-MLN-8054-0.12","5/40",0.00119328844801771,0.0481977261729084,0,0,7.02153625269203,47.2622580989714,"PGAM1;HSPA6;CCL18;CD24;F5",0,0,0,0,0,0
"614","LJP005 HCC515 24H-roscovitine-10","5/40",0.00119328844801771,0.0481977261729084,0,0,7.02153625269203,47.2622580989714,"STK10;RPL27A;S100P;FAR2;RPS11",0,0,0,0,20,1
"615","LJP008 HCC515 24H-dasatinib-0.37","5/40",0.00119328844801771,0.0481977261729084,0,0,7.02153625269203,47.2622580989714,"GLIPR1;CCND2;CEACAM6;FGL2;HOPX",0,0,0,0,0,0
"616","LJP005 MCF7 3H-BYL719-3.33","5/40",0.00119328844801771,0.0481977261729084,0,0,7.02153625269203,47.2622580989714,"CCND2;TYROBP;PTPRC;TXN;MMP9",20,1,0,0,40,2
"617","LJP005 SKBR3 3H-BX-912-1.11","5/40",0.00119328844801771,0.0481977261729084,0,0,7.02153625269203,47.2622580989714,"CXCL9;MKNK1;PECAM1;CD24;GBP1",0,0,0,0,0,0
"618","LJP006 LNCAP 3H-torin-1-10","5/40",0.00119328844801771,0.0481977261729084,0,0,7.02153625269203,47.2622580989714,"BASP1;CEACAM6;PGAM1;MALL;S100P",0,0,0,0,20,1
"619","LJP006 MCF7 3H-radicicol-10","5/40",0.00119328844801771,0.0481977261729084,0,0,7.02153625269203,47.2622580989714,"CXCL9;ARHGEF3;EVL;CD24;GBP1",0,0,0,0,0,0
"620","LJP007 A375 24H-KIN001-244-10","5/40",0.00119328844801771,0.0481977261729084,0,0,7.02153625269203,47.2622580989714,"SERPINA1;ANXA3;RPS6KA1;S100P;MMP9",20,1,0,0,40,2
"621","LJP007 HT29 24H-INK-128-0.12","5/40",0.00119328844801771,0.0481977261729084,0,0,7.02153625269203,47.2622580989714,"CX3CR1;NELL2;PSMA2;HIGD1A;S100A9",0,0,0,0,20,1
"622","LJP007 MCF7 24H-PHA-767491-0.37","5/40",0.00119328844801771,0.0481977261729084,0,0,7.02153625269203,47.2622580989714,"CEACAM1;MKNK1;GZMA;GZMB;CD14",0,0,0,0,0,0
"623","CPC013 SKB 24H-vorinostat-10.0","10/155",0.00121494996692567,0.0489938812505196,0,0,3.41352987628323,22.9152048687951,"CD52;HINT1;EIF3M;HAX1;APOBEC3G;CLEC7A;ALOX5AP;CD247;CD24;ARHGAP25",0,0,0,0,0,0
"624","CPC014 SKB 24H-l-6307-10.0","9/129",0.00122463475493821,0.0491477618982632,0,0,3.70755076142132,24.8595454689458,"STK10;EIF3M;HAX1;EEF1D;CEACAM6;DHX29;CD3E;ARHGAP25;CTBS",11.1111111111111,1,0,0,0,0
"625","LJP008 HEPG2 24H-I-BET151-10","9/129",0.00122463475493821,0.0491477618982632,0,0,3.70755076142132,24.8595454689458,"CEACAM1;CCND2;SERPINA1;CEACAM6;IL1R2;S100P;CD24;ASGR2;F5",0,0,0,0,22.2222222222222,2
"626","LJP006 MCF10A 24H-geldanamycin-1.11","9/129",0.00122463475493821,0.0491477618982632,0,0,3.70755076142132,24.8595454689458,"TIMM8B;GLIPR1;CEACAM1;ANXA3;MALL;TXN;UPP1;SLIRP;CD24",11.1111111111111,1,0,0,11.1111111111111,1
"627","CPC015 HEPG2 6H-domperidone-10.0","7/81",0.00123690267840584,0.0494033481551507,0,0,4.66356128856129,31.223218409841,"CAP1;FGA;CD4;CCL5;ARHGEF3;CYBB;MYO1F",0,0,0,0,0,0
"628","LJP005 MCF7 24H-torin-2-0.12","7/81",0.00123690267840584,0.0494033481551507,0,0,4.66356128856129,31.223218409841,"CX3CR1;GLIPR1;CCND2;VBP1;FGL2;TIMM17A;HOPX",0,0,0,0,0,0
"629","LJP006 PC3 24H-dasatinib-10","7/81",0.00123690267840584,0.0494033481551507,0,0,4.66356128856129,31.223218409841,"GLIPR1;CCND2;TYROBP;SPOCK2;LST1;LCN2;S100A9",14.2857142857143,1,0,0,14.2857142857143,1
"630","CPC003 PC3 6H-hinokitiol-10.0","4/24",0.00125372270803441,0.0496802454163224,0,0,9.81303258145363,65.5671312658006,"GZMK;COX7B;PTPRC;COX7A2",25,1,0,0,0,0
"631","CPC006 HCC515 6H-menadione-10.0","4/24",0.00125372270803441,0.0496802454163224,0,0,9.81303258145363,65.5671312658006,"DPP4;CLEC7A;CLTA;CCL18",0,0,0,0,0,0
"632","LJP005 HS578T 3H-withaferin-a-10","4/24",0.00125372270803441,0.0496802454163224,0,0,9.81303258145363,65.5671312658006,"DENND2D;UQCR10;CD24;MMP9",0,0,0,0,25,1
"633","LJP006 BT20 3H-ZSTK-474-10","4/24",0.00125372270803441,0.0496802454163224,0,0,9.81303258145363,65.5671312658006,"NELL2;CEACAM6;MALL;OLFM4",0,0,0,0,0,0
"634","LJP008 HA1E 24H-methylstat-3.33","4/24",0.00125372270803441,0.0496802454163224,0,0,9.81303258145363,65.5671312658006,"CCND2;ANXA3;LCN2;CD24",50,2,0,0,0,0
